z1,z2,hexcol,celltype,celltypeID,cellclass
1.202508,1.060721,#53D367,ALM L5 PT Rgs8,79,0
1.084658,0.9717497,#53D367,ALM L5 PT Rgs8,79,0
1.187481,1.020066,#53D367,ALM L5 PT Rgs8,79,0
1.163807,0.997312,#53D367,ALM L5 PT Rgs8,79,0
1.337543,1.146425,#53D367,ALM L5 PT Rgs8,79,0
1.073973,0.9738786,#53D367,ALM L5 PT Rgs8,79,0
1.252586,1.065715,#53D367,ALM L5 PT Rgs8,79,0
1.262495,1.094807,#53D367,ALM L5 PT Rgs8,79,0
1.087687,1.005687,#53D367,ALM L5 PT Rgs8,79,0
1.163632,1.013587,#53D367,ALM L5 PT Rgs8,79,0
1.202221,1.039415,#53D367,ALM L5 PT Rgs8,79,0
1.232578,1.110058,#53D367,ALM L5 PT Rgs8,79,0
1.492068,1.32654,#53D367,ALM L5 PT Rgs8,79,0
1.225097,1.106946,#53D367,ALM L5 PT Rgs8,79,0
1.148739,1.001023,#53D367,ALM L5 PT Rgs8,79,0
1.187121,1.018337,#53D367,ALM L5 PT Rgs8,79,0
1.086628,1.001995,#53D367,ALM L5 PT Rgs8,79,0
1.324861,1.117238,#53D367,ALM L5 PT Rgs8,79,0
1.420612,1.251609,#53D367,ALM L5 PT Rgs8,79,0
1.145456,1.005025,#53D367,ALM L5 PT Rgs8,79,0
1.24669,1.064125,#53D367,ALM L5 PT Rgs8,79,0
1.32181,1.146415,#53D367,ALM L5 PT Rgs8,79,0
1.315365,1.124173,#53D367,ALM L5 PT Rgs8,79,0
1.164868,1.032726,#53D367,ALM L5 PT Rgs8,79,0
1.256234,1.070103,#53D367,ALM L5 PT Rgs8,79,0
1.343377,1.147802,#53D367,ALM L5 PT Rgs8,79,0
1.023896,0.974472,#53D367,ALM L5 PT Rgs8,79,0
1.184541,1.036408,#53D367,ALM L5 PT Rgs8,79,0
1.178734,1.041291,#53D367,ALM L5 PT Rgs8,79,0
1.094509,0.9774331,#53D367,ALM L5 PT Rgs8,79,0
1.116126,0.9972326,#53D367,ALM L5 PT Rgs8,79,0
1.240191,1.0687,#53D367,ALM L5 PT Rgs8,79,0
1.066373,0.9590079,#53D367,ALM L5 PT Rgs8,79,0
1.195882,1.02176,#53D367,ALM L5 PT Rgs8,79,0
1.035928,0.9518076,#53D367,ALM L5 PT Rgs8,79,0
1.464872,1.261985,#53D367,ALM L5 PT Rgs8,79,0
1.501953,1.304682,#53D367,ALM L5 PT Rgs8,79,0
1.289112,1.121316,#53D367,ALM L5 PT Rgs8,79,0
1.080896,0.993225,#53D367,ALM L5 PT Rgs8,79,0
1.286884,1.088287,#53D367,ALM L5 PT Rgs8,79,0
1.161084,1.023546,#53D367,ALM L5 PT Rgs8,79,0
1.371211,1.153246,#53D367,ALM L5 PT Rgs8,79,0
0.5216329,0.5563809,#00B8C3,ALM L6 CT Cpa6,87,0
0.6524164,0.7333786,#00B8C3,ALM L6 CT Cpa6,87,0
0.6102987,0.5302018,#00B8C3,ALM L6 CT Cpa6,87,0
0.5856702,0.5905224,#00B8C3,ALM L6 CT Cpa6,87,0
0.5845692,0.7886224,#00B8C3,ALM L6 CT Cpa6,87,0
0.5764813,0.6805874,#00B8C3,ALM L6 CT Cpa6,87,0
0.3875291,0.4533362,#00B8C3,ALM L6 CT Cpa6,87,0
0.5830808,0.6325544,#00B8C3,ALM L6 CT Cpa6,87,0
0.6129379,0.4649517,#00B8C3,ALM L6 CT Cpa6,87,0
0.5852391,0.6449038,#00B8C3,ALM L6 CT Cpa6,87,0
0.5598711,0.4686595,#00B8C3,ALM L6 CT Cpa6,87,0
0.56723,0.6117074,#00B8C3,ALM L6 CT Cpa6,87,0
0.5693994,0.6075981,#00B8C3,ALM L6 CT Cpa6,87,0
0.5311056,0.4341868,#00B8C3,ALM L6 CT Cpa6,87,0
0.5895923,0.5663557,#00B8C3,ALM L6 CT Cpa6,87,0
0.5953448,0.4254284,#00B8C3,ALM L6 CT Cpa6,87,0
0.602568,0.5801857,#00B8C3,ALM L6 CT Cpa6,87,0
0.5757072,0.5175006,#00B8C3,ALM L6 CT Cpa6,87,0
0.4938478,0.4160343,#00B8C3,ALM L6 CT Cpa6,87,0
0.5520804,0.7427768,#00B8C3,ALM L6 CT Cpa6,87,0
0.5656291,0.5261454,#00B8C3,ALM L6 CT Cpa6,87,0
0.6454467,0.7981538,#00B8C3,ALM L6 CT Cpa6,87,0
0.5491473,0.4099364,#00B8C3,ALM L6 CT Cpa6,87,0
0.609468,0.5329396,#00B8C3,ALM L6 CT Cpa6,87,0
0.5908138,0.4741022,#00B8C3,ALM L6 CT Cpa6,87,0
0.6409577,0.6945792,#00B8C3,ALM L6 CT Cpa6,87,0
0.5948089,0.4544736,#00B8C3,ALM L6 CT Cpa6,87,0
0.6181762,0.5169359,#00B8C3,ALM L6 CT Cpa6,87,0
0.6269044,0.6229657,#00B8C3,ALM L6 CT Cpa6,87,0
0.6077816,0.7331312,#00B8C3,ALM L6 CT Cpa6,87,0
0.6456873,0.6998478,#00B8C3,ALM L6 CT Cpa6,87,0
0.626038,0.8031239,#00B8C3,ALM L6 CT Cpa6,87,0
0.6263455,0.746373,#00B8C3,ALM L6 CT Cpa6,87,0
0.587476,0.6220954,#00B8C3,ALM L6 CT Cpa6,87,0
0.6054426,0.7039531,#00B8C3,ALM L6 CT Cpa6,87,0
0.5588975,0.7701947,#00B8C3,ALM L6 CT Cpa6,87,0
0.5950015,0.5368692,#00B8C3,ALM L6 CT Cpa6,87,0
0.5480633,0.5779366,#00B8C3,ALM L6 CT Cpa6,87,0
0.6348243,0.5837349,#00B8C3,ALM L6 CT Cpa6,87,0
0.5717598,0.5309623,#00B8C3,ALM L6 CT Cpa6,87,0
0.6004164,0.6262304,#00B8C3,ALM L6 CT Cpa6,87,0
0.6506374,0.7500345,#00B8C3,ALM L6 CT Cpa6,87,0
0.5445316,0.7471066,#00B8C3,ALM L6 CT Cpa6,87,0
0.5987509,0.7714589,#00B8C3,ALM L6 CT Cpa6,87,0
0.5984135,0.5018627,#00B8C3,ALM L6 CT Cpa6,87,0
0.6192499,0.6256707,#00B8C3,ALM L6 CT Cpa6,87,0
0.6190771,0.4712272,#00B8C3,ALM L6 CT Cpa6,87,0
0.5109773,0.4037021,#00B8C3,ALM L6 CT Cpa6,87,0
0.5411698,0.4250828,#00B8C3,ALM L6 CT Cpa6,87,0
0.5605898,0.504628,#00B8C3,ALM L6 CT Cpa6,87,0
0.6137452,0.6615058,#00B8C3,ALM L6 CT Cpa6,87,0
0.5892524,0.5189691,#00B8C3,ALM L6 CT Cpa6,87,0
0.6331753,0.7690811,#00B8C3,ALM L6 CT Cpa6,87,0
0.5101184,0.4944409,#00B8C3,ALM L6 CT Cpa6,87,0
0.672384,0.7630028,#00B8C3,ALM L6 CT Cpa6,87,0
0.5846251,0.4778512,#00B8C3,ALM L6 CT Cpa6,87,0
0.4473985,0.5111778,#00B8C3,ALM L6 CT Cpa6,87,0
0.5655544,0.4857724,#00B8C3,ALM L6 CT Cpa6,87,0
0.6158299,0.5302783,#00B8C3,ALM L6 CT Cpa6,87,0
0.5478718,0.4699313,#00B8C3,ALM L6 CT Cpa6,87,0
0.59097,0.556339,#00B8C3,ALM L6 CT Cpa6,87,0
0.6111004,0.501307,#00B8C3,ALM L6 CT Cpa6,87,0
0.5833697,0.764747,#00B8C3,ALM L6 CT Cpa6,87,0
0.5443981,0.6956794,#00B8C3,ALM L6 CT Cpa6,87,0
0.5679676,0.4074349,#00B8C3,ALM L6 CT Cpa6,87,0
0.6095765,0.6513266,#00B8C3,ALM L6 CT Cpa6,87,0
0.6177238,0.532504,#00B8C3,ALM L6 CT Cpa6,87,0
0.6289812,0.6718767,#00B8C3,ALM L6 CT Cpa6,87,0
0.5907746,0.5362833,#00B8C3,ALM L6 CT Cpa6,87,0
0.552629,0.5268443,#00B8C3,ALM L6 CT Cpa6,87,0
0.5663672,0.532669,#00B8C3,ALM L6 CT Cpa6,87,0
0.5208181,0.533608,#00B8C3,ALM L6 CT Cpa6,87,0
0.5424255,0.4303714,#00B8C3,ALM L6 CT Cpa6,87,0
0.6157559,0.7093648,#00B8C3,ALM L6 CT Cpa6,87,0
0.456786,0.5067898,#00B8C3,ALM L6 CT Cpa6,87,0
0.5529719,0.5052265,#00B8C3,ALM L6 CT Cpa6,87,0
0.5713199,0.4683371,#00B8C3,ALM L6 CT Cpa6,87,0
0.5972824,0.7544587,#00B8C3,ALM L6 CT Cpa6,87,0
0.5634955,0.4198019,#00B8C3,ALM L6 CT Cpa6,87,0
0.582228,0.5634367,#00B8C3,ALM L6 CT Cpa6,87,0
0.4491371,0.4653828,#00B8C3,ALM L6 CT Cpa6,87,0
0.5317239,0.6231272,#00B8C3,ALM L6 CT Cpa6,87,0
0.512223,0.3993671,#00B8C3,ALM L6 CT Cpa6,87,0
0.664704,0.5293671,#00B8C3,ALM L6 CT Cpa6,87,0
0.5586648,0.5207651,#00B8C3,ALM L6 CT Cpa6,87,0
0.6233786,0.6973045,#00B8C3,ALM L6 CT Cpa6,87,0
0.4981822,0.3894183,#00B8C3,ALM L6 CT Cpa6,87,0
0.4822704,0.4984212,#00B8C3,ALM L6 CT Cpa6,87,0
0.5834696,0.5399413,#00B8C3,ALM L6 CT Cpa6,87,0
0.5660633,0.6147231,#00B8C3,ALM L6 CT Cpa6,87,0
0.4589293,0.4887791,#00B8C3,ALM L6 CT Cpa6,87,0
0.5556999,0.6421873,#00B8C3,ALM L6 CT Cpa6,87,0
0.4663263,0.3939784,#00B8C3,ALM L6 CT Cpa6,87,0
0.539016,0.4378102,#00B8C3,ALM L6 CT Cpa6,87,0
0.5504835,0.5795603,#00B8C3,ALM L6 CT Cpa6,87,0
0.6398477,0.5867107,#00B8C3,ALM L6 CT Cpa6,87,0
0.5904817,0.7019491,#00B8C3,ALM L6 CT Cpa6,87,0
0.5525466,0.4249428,#00B8C3,ALM L6 CT Cpa6,87,0
0.5856852,0.5148976,#00B8C3,ALM L6 CT Cpa6,87,0
0.4632248,0.4371461,#00B8C3,ALM L6 CT Cpa6,87,0
0.547116,0.4880923,#00B8C3,ALM L6 CT Cpa6,87,0
0.5175766,0.5246748,#00B8C3,ALM L6 CT Cpa6,87,0
0.5105329,0.4866988,#00B8C3,ALM L6 CT Cpa6,87,0
0.5202051,0.6663175,#00B8C3,ALM L6 CT Cpa6,87,0
0.6410701,0.6780828,#00B8C3,ALM L6 CT Cpa6,87,0
0.5450535,0.5730023,#00B8C3,ALM L6 CT Cpa6,87,0
0.4822332,0.4783439,#00B8C3,ALM L6 CT Cpa6,87,0
0.4573237,0.3832451,#00B8C3,ALM L6 CT Cpa6,87,0
0.5286295,0.4754289,#00B8C3,ALM L6 CT Cpa6,87,0
0.625168,0.6290334,#00B8C3,ALM L6 CT Cpa6,87,0
0.5899766,0.4390932,#00B8C3,ALM L6 CT Cpa6,87,0
0.7035782,0.7152566,#00B8C3,ALM L6 CT Cpa6,87,0
0.4799514,0.4180924,#00B8C3,ALM L6 CT Cpa6,87,0
0.6301386,0.632129,#00B8C3,ALM L6 CT Cpa6,87,0
0.597061,0.528077,#00B8C3,ALM L6 CT Cpa6,87,0
0.5644045,0.5845615,#00B8C3,ALM L6 CT Cpa6,87,0
0.5531999,0.6836553,#00B8C3,ALM L6 CT Cpa6,87,0
0.6097124,0.6564303,#00B8C3,ALM L6 CT Cpa6,87,0
0.5761372,0.5054246,#00B8C3,ALM L6 CT Cpa6,87,0
0.5710158,0.5124585,#00B8C3,ALM L6 CT Cpa6,87,0
0.5305251,0.4483863,#00B8C3,ALM L6 CT Cpa6,87,0
0.4318174,0.5675668,#00B8C3,ALM L6 CT Cpa6,87,0
0.57071,0.5746662,#00B8C3,ALM L6 CT Cpa6,87,0
0.5334581,0.4236411,#00B8C3,ALM L6 CT Cpa6,87,0
0.5713798,0.5161635,#00B8C3,ALM L6 CT Cpa6,87,0
0.5606611,0.6082724,#00B8C3,ALM L6 CT Cpa6,87,0
0.5600672,0.6251662,#00B8C3,ALM L6 CT Cpa6,87,0
0.593636,0.6765956,#00B8C3,ALM L6 CT Cpa6,87,0
0.5716951,0.5034181,#00B8C3,ALM L6 CT Cpa6,87,0
0.6199778,0.8042043,#00B8C3,ALM L6 CT Cpa6,87,0
0.5062123,0.719208,#00B8C3,ALM L6 CT Cpa6,87,0
0.543286,0.5034215,#00B8C3,ALM L6 CT Cpa6,87,0
0.4489079,0.4477671,#00B8C3,ALM L6 CT Cpa6,87,0
0.5702482,0.7367016,#00B8C3,ALM L6 CT Cpa6,87,0
0.4294232,0.40212,#00B8C3,ALM L6 CT Cpa6,87,0
0.6410215,0.7705951,#00B8C3,ALM L6 CT Cpa6,87,0
0.6156735,0.5247233,#00B8C3,ALM L6 CT Cpa6,87,0
0.5022561,0.4809667,#00B8C3,ALM L6 CT Cpa6,87,0
0.5795531,0.5417698,#00B8C3,ALM L6 CT Cpa6,87,0
0.6052639,0.6351876,#00B8C3,ALM L6 CT Cpa6,87,0
0.6418039,0.6037078,#00B8C3,ALM L6 CT Cpa6,87,0
0.6920795,0.578609,#00B8C3,ALM L6 CT Cpa6,87,0
0.6292345,0.5961665,#00B8C3,ALM L6 CT Cpa6,87,0
0.5325948,0.4232135,#00B8C3,ALM L6 CT Cpa6,87,0
0.5935475,0.5169497,#00B8C3,ALM L6 CT Cpa6,87,0
0.5767868,0.4246197,#00B8C3,ALM L6 CT Cpa6,87,0
0.6628985,0.5167405,#00B8C3,ALM L6 CT Cpa6,87,0
0.4223893,0.4422503,#00B8C3,ALM L6 CT Cpa6,87,0
0.6130181,0.5696107,#00B8C3,ALM L6 CT Cpa6,87,0
0.5635036,0.5196145,#00B8C3,ALM L6 CT Cpa6,87,0
0.6109343,0.5507113,#00B8C3,ALM L6 CT Cpa6,87,0
0.5786005,0.4983491,#00B8C3,ALM L6 CT Cpa6,87,0
0.5769859,0.5375785,#00B8C3,ALM L6 CT Cpa6,87,0
0.5922057,0.4849958,#00B8C3,ALM L6 CT Cpa6,87,0
0.5788772,0.5112098,#00B8C3,ALM L6 CT Cpa6,87,0
0.6260871,0.6164063,#00B8C3,ALM L6 CT Cpa6,87,0
0.5677931,0.5370278,#00B8C3,ALM L6 CT Cpa6,87,0
0.580432,0.5289775,#00B8C3,ALM L6 CT Cpa6,87,0
0.5896174,0.5861434,#00B8C3,ALM L6 CT Cpa6,87,0
0.5991691,0.4864997,#00B8C3,ALM L6 CT Cpa6,87,0
0.6227379,0.5580657,#00B8C3,ALM L6 CT Cpa6,87,0
0.5498832,0.7583406,#00B8C3,ALM L6 CT Cpa6,87,0
0.582239,0.526101,#00B8C3,ALM L6 CT Cpa6,87,0
0.6047389,0.6699525,#00B8C3,ALM L6 CT Cpa6,87,0
0.5166116,0.4340279,#00B8C3,ALM L6 CT Cpa6,87,0
0.415322,0.5194196,#00B8C3,ALM L6 CT Cpa6,87,0
0.5686024,0.6800188,#00B8C3,ALM L6 CT Cpa6,87,0
0.5703621,0.71685,#00B8C3,ALM L6 CT Cpa6,87,0
0.6006481,0.6066121,#00B8C3,ALM L6 CT Cpa6,87,0
0.5364419,0.5004637,#00B8C3,ALM L6 CT Cpa6,87,0
0.4763591,0.4049729,#00B8C3,ALM L6 CT Cpa6,87,0
0.6250601,0.6991213,#00B8C3,ALM L6 CT Cpa6,87,0
0.4914939,0.4062247,#00B8C3,ALM L6 CT Cpa6,87,0
0.5096774,0.503013,#00B8C3,ALM L6 CT Cpa6,87,0
0.6437787,0.7655063,#00B8C3,ALM L6 CT Cpa6,87,0
0.5621058,0.4880122,#00B8C3,ALM L6 CT Cpa6,87,0
0.5246266,0.4714241,#00B8C3,ALM L6 CT Cpa6,87,0
0.5388587,0.479584,#00B8C3,ALM L6 CT Cpa6,87,0
0.5056828,0.5500314,#00B8C3,ALM L6 CT Cpa6,87,0
0.5614597,0.4900694,#00B8C3,ALM L6 CT Cpa6,87,0
0.5244803,0.4923934,#00B8C3,ALM L6 CT Cpa6,87,0
0.4784417,0.4271182,#00B8C3,ALM L6 CT Cpa6,87,0
0.6077235,0.6149203,#00B8C3,ALM L6 CT Cpa6,87,0
0.5356776,0.5989532,#00B8C3,ALM L6 CT Cpa6,87,0
0.5733135,0.4306699,#00B8C3,ALM L6 CT Cpa6,87,0
0.6043113,0.6135703,#00B8C3,ALM L6 CT Cpa6,87,0
0.5545868,0.5042442,#00B8C3,ALM L6 CT Cpa6,87,0
0.5618789,0.4903752,#00B8C3,ALM L6 CT Cpa6,87,0
0.6087528,0.5391669,#00B8C3,ALM L6 CT Cpa6,87,0
0.5846607,0.5130761,#00B8C3,ALM L6 CT Cpa6,87,0
0.6317657,0.6206551,#00B8C3,ALM L6 CT Cpa6,87,0
0.542398,0.4372195,#00B8C3,ALM L6 CT Cpa6,87,0
0.5251465,0.432635,#00B8C3,ALM L6 CT Cpa6,87,0
0.5860714,0.5983386,#00B8C3,ALM L6 CT Cpa6,87,0
0.6217911,0.6137195,#00B8C3,ALM L6 CT Cpa6,87,0
0.5356543,0.4984689,#00B8C3,ALM L6 CT Cpa6,87,0
0.637325,0.7715572,#00B8C3,ALM L6 CT Cpa6,87,0
0.563467,0.5143293,#00B8C3,ALM L6 CT Cpa6,87,0
0.5807961,0.4525608,#00B8C3,ALM L6 CT Cpa6,87,0
0.6324204,0.7336223,#00B8C3,ALM L6 CT Cpa6,87,0
0.5430642,0.4944703,#00B8C3,ALM L6 CT Cpa6,87,0
0.5541175,0.5357339,#00B8C3,ALM L6 CT Cpa6,87,0
0.6266258,0.684841,#00B8C3,ALM L6 CT Cpa6,87,0
0.4520009,0.399643,#00B8C3,ALM L6 CT Cpa6,87,0
0.6035399,0.6644942,#00B8C3,ALM L6 CT Cpa6,87,0
0.6034792,0.4793709,#00B8C3,ALM L6 CT Cpa6,87,0
0.5847716,0.5720043,#00B8C3,ALM L6 CT Cpa6,87,0
0.5453942,0.5095246,#00B8C3,ALM L6 CT Cpa6,87,0
0.5860341,0.649561,#00B8C3,ALM L6 CT Cpa6,87,0
0.595064,0.4797604,#00B8C3,ALM L6 CT Cpa6,87,0
0.4853743,0.3890048,#00B8C3,ALM L6 CT Cpa6,87,0
0.6228481,0.6435454,#00B8C3,ALM L6 CT Cpa6,87,0
0.5877984,0.6641897,#00B8C3,ALM L6 CT Cpa6,87,0
0.6175856,0.7017031,#00B8C3,ALM L6 CT Cpa6,87,0
0.6062284,0.7097321,#00B8C3,ALM L6 CT Cpa6,87,0
0.5376374,0.4472896,#00B8C3,ALM L6 CT Cpa6,87,0
0.6037729,0.5739452,#00B8C3,ALM L6 CT Cpa6,87,0
0.6090826,0.5792812,#00B8C3,ALM L6 CT Cpa6,87,0
0.5845429,0.4577142,#00B8C3,ALM L6 CT Cpa6,87,0
0.559721,0.5556483,#00B8C3,ALM L6 CT Cpa6,87,0
0.5140978,0.3996731,#00B8C3,ALM L6 CT Cpa6,87,0
0.6062289,0.6630253,#00B8C3,ALM L6 CT Cpa6,87,0
0.5448011,0.4337039,#00B8C3,ALM L6 CT Cpa6,87,0
0.5913771,0.6691341,#00B8C3,ALM L6 CT Cpa6,87,0
0.5838905,0.5758274,#006091,ALM L6 CT Ppp1r18,88,0
0.570667,0.501187,#006091,ALM L6 CT Ppp1r18,88,0
0.5517356,0.5658123,#006091,ALM L6 CT Ppp1r18,88,0
0.5426149,0.6703236,#006091,ALM L6 CT Ppp1r18,88,0
0.5745718,0.4932906,#006091,ALM L6 CT Ppp1r18,88,0
0.496667,0.3774573,#006091,ALM L6 CT Ppp1r18,88,0
0.5640367,0.4664817,#006091,ALM L6 CT Ppp1r18,88,0
0.6252393,0.7133871,#006091,ALM L6 CT Ppp1r18,88,0
0.5474648,0.4524004,#006091,ALM L6 CT Ppp1r18,88,0
0.505401,0.4345489,#006091,ALM L6 CT Ppp1r18,88,0
0.4581708,0.4008263,#006091,ALM L6 CT Ppp1r18,88,0
0.5312742,0.452454,#006091,ALM L6 CT Ppp1r18,88,0
0.5745674,0.5645557,#006091,ALM L6 CT Ppp1r18,88,0
0.6318884,0.7410918,#006091,ALM L6 CT Ppp1r18,88,0
0.5863711,0.5596897,#006091,ALM L6 CT Ppp1r18,88,0
0.5884421,0.5733645,#006091,ALM L6 CT Ppp1r18,88,0
0.5188284,0.5103468,#006091,ALM L6 CT Ppp1r18,88,0
0.5750881,0.4842163,#006091,ALM L6 CT Ppp1r18,88,0
0.6212069,0.6987349,#006091,ALM L6 CT Ppp1r18,88,0
0.5616011,0.5307494,#006091,ALM L6 CT Ppp1r18,88,0
0.645215,0.8100143,#006091,ALM L6 CT Ppp1r18,88,0
0.6017975,0.6262056,#006091,ALM L6 CT Ppp1r18,88,0
0.5419018,0.5482997,#006091,ALM L6 CT Ppp1r18,88,0
0.5434856,0.5079957,#006091,ALM L6 CT Ppp1r18,88,0
0.5404469,0.4664197,#006091,ALM L6 CT Ppp1r18,88,0
0.5967651,0.6054269,#006091,ALM L6 CT Ppp1r18,88,0
0.4761158,0.4494354,#006091,ALM L6 CT Ppp1r18,88,0
0.5273855,0.6483306,#006091,ALM L6 CT Ppp1r18,88,0
0.4467992,0.3714813,#006091,ALM L6 CT Ppp1r18,88,0
0.4667797,0.4074431,#006091,ALM L6 CT Ppp1r18,88,0
0.5368414,0.6999567,#006091,ALM L6 CT Ppp1r18,88,0
0.5074041,0.4326138,#006091,ALM L6 CT Ppp1r18,88,0
0.3932266,0.3968886,#006091,ALM L6 CT Ppp1r18,88,0
0.5922994,0.5191725,#006091,ALM L6 CT Ppp1r18,88,0
0.6336053,0.5847225,#006091,ALM L6 CT Ppp1r18,88,0
0.4973045,0.5355718,#006091,ALM L6 CT Ppp1r18,88,0
0.5663271,0.5501563,#006091,ALM L6 CT Ppp1r18,88,0
0.4805681,0.5879462,#006091,ALM L6 CT Ppp1r18,88,0
0.5796817,0.5286525,#006091,ALM L6 CT Ppp1r18,88,0
0.5833923,0.5337856,#006091,ALM L6 CT Ppp1r18,88,0
0.5578406,0.6488253,#006091,ALM L6 CT Ppp1r18,88,0
0.5985431,0.6298514,#006091,ALM L6 CT Ppp1r18,88,0
0.6012127,0.6476294,#006091,ALM L6 CT Ppp1r18,88,0
0.4233606,0.4624121,#006091,ALM L6 CT Ppp1r18,88,0
0.4825442,0.5089778,#006091,ALM L6 CT Ppp1r18,88,0
0.5219444,0.7505318,#006091,ALM L6 CT Ppp1r18,88,0
0.5769348,0.5967497,#006091,ALM L6 CT Ppp1r18,88,0
0.5532629,0.4807102,#006091,ALM L6 CT Ppp1r18,88,0
0.5439849,0.4349014,#006091,ALM L6 CT Ppp1r18,88,0
0.5912048,0.6092419,#006091,ALM L6 CT Ppp1r18,88,0
0.5032553,0.4867841,#006091,ALM L6 CT Ppp1r18,88,0
0.5477134,0.7538044,#006091,ALM L6 CT Ppp1r18,88,0
0.5483283,0.7514845,#006091,ALM L6 CT Ppp1r18,88,0
0.4971319,0.5255279,#006091,ALM L6 CT Ppp1r18,88,0
0.5149824,0.5490762,#006091,ALM L6 CT Ppp1r18,88,0
0.6165279,0.6944346,#006091,ALM L6 CT Ppp1r18,88,0
0.5647697,0.6138197,#006091,ALM L6 CT Ppp1r18,88,0
0.560773,0.6651368,#006091,ALM L6 CT Ppp1r18,88,0
0.4943599,0.4589824,#006091,ALM L6 CT Ppp1r18,88,0
0.4717218,0.5789444,#006091,ALM L6 CT Ppp1r18,88,0
0.581979,0.7359945,#006091,ALM L6 CT Ppp1r18,88,0
0.4622265,0.5344954,#006091,ALM L6 CT Ppp1r18,88,0
0.5244893,0.5250853,#006091,ALM L6 CT Ppp1r18,88,0
0.6117803,0.6892033,#006091,ALM L6 CT Ppp1r18,88,0
0.5367294,0.5444931,#006091,ALM L6 CT Ppp1r18,88,0
0.5327105,0.5078412,#006091,ALM L6 CT Ppp1r18,88,0
0.5034094,0.6040581,#006091,ALM L6 CT Ppp1r18,88,0
0.5619808,0.5450884,#006091,ALM L6 CT Ppp1r18,88,0
0.5279891,0.5453348,#006091,ALM L6 CT Ppp1r18,88,0
0.5214557,0.6383859,#006091,ALM L6 CT Ppp1r18,88,0
0.5310298,0.5726042,#006091,ALM L6 CT Ppp1r18,88,0
0.5808374,0.6425701,#006091,ALM L6 CT Ppp1r18,88,0
0.6401427,0.738296,#006091,ALM L6 CT Ppp1r18,88,0
-0.02292359,0.7896445,#174F61,ALM L6 IT Oprk1,68,0
-0.09031472,0.7831929,#174F61,ALM L6 IT Oprk1,68,0
-0.1568772,0.8233617,#174F61,ALM L6 IT Oprk1,68,0
-0.05917737,0.7881552,#174F61,ALM L6 IT Oprk1,68,0
-0.05481601,0.8512306,#174F61,ALM L6 IT Oprk1,68,0
-0.0965097,0.7965766,#174F61,ALM L6 IT Oprk1,68,0
-0.04232809,0.7775603,#174F61,ALM L6 IT Oprk1,68,0
-0.1083814,0.7875245,#174F61,ALM L6 IT Oprk1,68,0
-0.05152476,0.8456453,#174F61,ALM L6 IT Oprk1,68,0
-0.07634851,0.7853243,#174F61,ALM L6 IT Oprk1,68,0
-0.1265029,0.9110134,#174F61,ALM L6 IT Oprk1,68,0
-0.1117122,0.886086,#174F61,ALM L6 IT Oprk1,68,0
-0.06795645,0.8023831,#174F61,ALM L6 IT Oprk1,68,0
-0.04353353,0.8163067,#174F61,ALM L6 IT Oprk1,68,0
-0.1580446,0.8569934,#174F61,ALM L6 IT Oprk1,68,0
-0.107675,0.7992152,#174F61,ALM L6 IT Oprk1,68,0
0.00413996,0.7720419,#174F61,ALM L6 IT Oprk1,68,0
-0.1164213,0.8216146,#174F61,ALM L6 IT Oprk1,68,0
-0.1476168,0.899321,#174F61,ALM L6 IT Oprk1,68,0
-0.09524563,0.7893287,#174F61,ALM L6 IT Oprk1,68,0
-0.05886546,0.791907,#174F61,ALM L6 IT Oprk1,68,0
-0.07607451,0.8453863,#174F61,ALM L6 IT Oprk1,68,0
-0.03765142,0.8264281,#174F61,ALM L6 IT Oprk1,68,0
-0.1295977,0.8164762,#174F61,ALM L6 IT Oprk1,68,0
-0.1179171,0.7966522,#174F61,ALM L6 IT Oprk1,68,0
-0.1538159,0.8364806,#174F61,ALM L6 IT Oprk1,68,0
-0.1259471,0.8002288,#174F61,ALM L6 IT Oprk1,68,0
-0.04337829,0.8117954,#174F61,ALM L6 IT Oprk1,68,0
-0.03577462,0.7888079,#174F61,ALM L6 IT Oprk1,68,0
-0.04678017,0.7658628,#174F61,ALM L6 IT Oprk1,68,0
-0.08262986,0.824496,#174F61,ALM L6 IT Oprk1,68,0
-0.1076759,0.8062075,#174F61,ALM L6 IT Oprk1,68,0
-0.02373353,0.7718255,#174F61,ALM L6 IT Oprk1,68,0
-0.02903855,0.8138914,#174F61,ALM L6 IT Oprk1,68,0
-0.03472149,0.7925793,#174F61,ALM L6 IT Oprk1,68,0
-0.1281573,0.8058991,#174F61,ALM L6 IT Oprk1,68,0
-0.08934066,0.7968666,#174F61,ALM L6 IT Oprk1,68,0
-0.007132858,0.7684105,#174F61,ALM L6 IT Oprk1,68,0
-0.1617537,0.8557938,#174F61,ALM L6 IT Oprk1,68,0
-0.02995521,0.7773814,#174F61,ALM L6 IT Oprk1,68,0
-0.02451223,0.7872192,#174F61,ALM L6 IT Oprk1,68,0
-0.0699479,0.7746361,#174F61,ALM L6 IT Oprk1,68,0
-0.04370242,0.805313,#174F61,ALM L6 IT Oprk1,68,0
-0.09472883,0.7938594,#174F61,ALM L6 IT Oprk1,68,0
-0.06190822,0.774016,#174F61,ALM L6 IT Oprk1,68,0
-0.01733315,0.7551425,#174F61,ALM L6 IT Oprk1,68,0
-0.0166941,0.7648032,#174F61,ALM L6 IT Oprk1,68,0
-0.113381,0.7907062,#174F61,ALM L6 IT Oprk1,68,0
